r,c,lon,lat,lst
44.0,58.0,88.49491525423728,22.476271186440677,32.2
44.0,59.0,88.5,22.476271186440677,33.5
45.0,0.0,88.2,22.471186440677965,33.6
45.0,1.0,88.20508474576272,22.471186440677965,33.6
45.0,2.0,88.21016949152542,22.471186440677965,31.3
45.0,3.0,88.21525423728814,22.471186440677965,31.0
45.0,4.0,88.22033898305085,22.471186440677965,32.1
45.0,5.0,88.22542372881357,22.471186440677965,32.9
45.0,6.0,88.23050847457627,22.471186440677965,32.7
45.0,7.0,88.23559322033898,22.471186440677965,33.7
45.0,8.0,88.2406779661017,22.471186440677965,33.9
45.0,9.0,88.24576271186442,22.471186440677965,33.8
45.0,10.0,88.25084745762712,22.471186440677965,32.0
45.0,11.0,88.25593220338983,22.471186440677965,32.4
45.0,12.0,88.26101694915255,22.471186440677965,34.0
45.0,13.0,88.26610169491525,22.471186440677965,31.0
45.0,14.0,88.27118644067797,22.471186440677965,32.2
45.0,15.0,88.27627118644068,22.471186440677965,32.9
45.0,16.0,88.2813559322034,22.471186440677965,35.2
45.0,17.0,88.2864406779661,22.471186440677965,35.0
45.0,18.0,88.29152542372881,22.471186440677965,34.2
45.0,19.0,88.29661016949153,22.471186440677965,35.9
45.0,20.0,88.30169491525425,22.471186440677965,36.3
45.0,21.0,88.30677966101695,22.471186440677965,36.6
45.0,22.0,88.31186440677966,22.471186440677965,36.5
45.0,23.0,88.31694915254238,22.471186440677965,35.1
45.0,24.0,88.32203389830508,22.471186440677965,34.7
45.0,25.0,88.3271186440678,22.471186440677965,35.7
45.0,26.0,88.33220338983051,22.471186440677965,33.7
45.0,27.0,88.33728813559323,22.471186440677965,35.3
45.0,28.0,88.34237288135593,22.471186440677965,35.9
45.0,29.0,88.34745762711864,22.471186440677965,36.5
45.0,30.0,88.35254237288136,22.471186440677965,37.2
45.0,31.0,88.35762711864407,22.471186440677965,39.5
45.0,32.0,88.36271186440678,22.471186440677965,38.3
45.0,33.0,88.36779661016949,22.471186440677965,38.0
45.0,34.0,88.37288135593221,22.471186440677965,38.4
45.0,35.0,88.37796610169492,22.471186440677965,36.8
45.0,36.0,88.38305084745762,22.471186440677965,37.5
45.0,37.0,88.38813559322034,22.471186440677965,36.9
45.0,38.0,88.39322033898306,22.471186440677965,35.8
45.0,39.0,88.39830508474576,22.471186440677965,37.3
45.0,40.0,88.40338983050847,22.471186440677965,36.5
45.0,41.0,88.40847457627119,22.471186440677965,34.8
45.0,42.0,88.4135593220339,22.471186440677965,34.5
45.0,43.0,88.4186440677966,22.471186440677965,36.0
45.0,44.0,88.42372881355932,22.471186440677965,35.8
45.0,45.0,88.42881355932204,22.471186440677965,34.5
45.0,46.0,88.43389830508475,22.471186440677965,35.0
45.0,47.0,88.43898305084745,22.471186440677965,35.2
45.0,48.0,88.44406779661017,22.471186440677965,32.0
45.0,49.0,88.44915254237289,22.471186440677965,33.9
45.0,50.0,88.45423728813559,22.471186440677965,35.3
45.0,51.0,88.4593220338983,22.471186440677965,34.3
45.0,52.0,88.46440677966102,22.471186440677965,32.4
45.0,53.0,88.46949152542373,22.471186440677965,30.6
45.0,54.0,88.47457627118644,22.471186440677965,32.6
45.0,55.0,88.47966101694915,22.471186440677965,34.3
45.0,56.0,88.48474576271187,22.471186440677965,31.3
45.0,57.0,88.48983050847458,22.471186440677965,31.3
45.0,58.0,88.49491525423728,22.471186440677965,30.9
45.0,59.0,88.5,22.471186440677965,33.0
46.0,0.0,88.2,22.466101694915253,33.2
46.0,1.0,88.20508474576272,22.466101694915253,32.1
46.0,2.0,88.21016949152542,22.466101694915253,33.9
46.0,3.0,88.21525423728814,22.466101694915253,32.2
46.0,4.0,88.22033898305085,22.466101694915253,33.0
46.0,5.0,88.22542372881357,22.466101694915253,33.3
46.0,6.0,88.23050847457627,22.466101694915253,34.1
46.0,7.0,88.23559322033898,22.466101694915253,33.5
46.0,8.0,88.2406779661017,22.466101694915253,33.3
46.0,9.0,88.24576271186442,22.466101694915253,33.5
46.0,10.0,88.25084745762712,22.466101694915253,31.3
46.0,11.0,88.25593220338983,22.466101694915253,32.3
46.0,12.0,88.26101694915255,22.466101694915253,31.9
46.0,13.0,88.26610169491525,22.466101694915253,30.4
46.0,14.0,88.27118644067797,22.466101694915253,31.0
46.0,15.0,88.27627118644068,22.466101694915253,30.3
46.0,16.0,88.2813559322034,22.466101694915253,31.9
46.0,17.0,88.2864406779661,22.466101694915253,34.4
46.0,18.0,88.29152542372881,22.466101694915253,35.0
46.0,19.0,88.29661016949153,22.466101694915253,35.9
46.0,20.0,88.30169491525425,22.466101694915253,35.0
46.0,21.0,88.30677966101695,22.466101694915253,36.8
46.0,22.0,88.31186440677966,22.466101694915253,37.4
46.0,23.0,88.31694915254238,22.466101694915253,35.6
46.0,24.0,88.32203389830508,22.466101694915253,36.2
46.0,25.0,88.3271186440678,22.466101694915253,34.7
46.0,26.0,88.33220338983051,22.466101694915253,34.5
46.0,27.0,88.33728813559323,22.466101694915253,34.9
46.0,28.0,88.34237288135593,22.466101694915253,35.3
46.0,29.0,88.34745762711864,22.466101694915253,37.2
46.0,30.0,88.35254237288136,22.466101694915253,37.0
46.0,31.0,88.35762711864407,22.466101694915253,36.6
46.0,32.0,88.36271186440678,22.466101694915253,37.3
46.0,33.0,88.36779661016949,22.466101694915253,34.8
46.0,34.0,88.37288135593221,22.466101694915253,36.9
46.0,35.0,88.37796610169492,22.466101694915253,39.0
46.0,36.0,88.38305084745762,22.466101694915253,35.6
46.0,37.0,88.38813559322034,22.466101694915253,35.4
46.0,38.0,88.39322033898306,22.466101694915253,35.7
46.0,39.0,88.39830508474576,22.466101694915253,36.1
46.0,40.0,88.40338983050847,22.466101694915253,35.8
46.0,41.0,88.40847457627119,22.466101694915253,38.0
46.0,42.0,88.4135593220339,22.466101694915253,35.9
46.0,43.0,88.4186440677966,22.466101694915253,34.9
46.0,44.0,88.42372881355932,22.466101694915253,34.8
46.0,45.0,88.42881355932204,22.466101694915253,34.2
46.0,46.0,88.43389830508475,22.466101694915253,33.4
46.0,47.0,88.43898305084745,22.466101694915253,35.0
46.0,48.0,88.44406779661017,22.466101694915253,34.1
46.0,49.0,88.44915254237289,22.466101694915253,36.8
46.0,50.0,88.45423728813559,22.466101694915253,35.6
46.0,51.0,88.4593220338983,22.466101694915253,34.9
46.0,52.0,88.46440677966102,22.466101694915253,32.5
46.0,53.0,88.46949152542373,22.466101694915253,31.0
46.0,54.0,88.47457627118644,22.466101694915253,34.7
46.0,55.0,88.47966101694915,22.466101694915253,31.1
46.0,56.0,88.48474576271187,22.466101694915253,32.3
46.0,57.0,88.48983050847458,22.466101694915253,31.5
46.0,58.0,88.49491525423728,22.466101694915253,33.8
46.0,59.0,88.5,22.466101694915253,31.6
47.0,0.0,88.2,22.46101694915254,32.8
47.0,1.0,88.20508474576272,22.46101694915254,32.0
47.0,2.0,88.21016949152542,22.46101694915254,31.5
47.0,3.0,88.21525423728814,22.46101694915254,32.9
47.0,4.0,88.22033898305085,22.46101694915254,32.9
47.0,5.0,88.22542372881357,22.46101694915254,32.9
47.0,6.0,88.23050847457627,22.46101694915254,32.1
47.0,7.0,88.23559322033898,22.46101694915254,35.0
47.0,8.0,88.2406779661017,22.46101694915254,34.8
47.0,9.0,88.24576271186442,22.46101694915254,34.4
47.0,10.0,88.25084745762712,22.46101694915254,33.8
47.0,11.0,88.25593220338983,22.46101694915254,31.4
47.0,12.0,88.26101694915255,22.46101694915254,31.3
47.0,13.0,88.26610169491525,22.46101694915254,31.8
47.0,14.0,88.27118644067797,22.46101694915254,30.8
47.0,15.0,88.27627118644068,22.46101694915254,32.1
47.0,16.0,88.2813559322034,22.46101694915254,30.7
47.0,17.0,88.2864406779661,22.46101694915254,32.6
47.0,18.0,88.29152542372881,22.46101694915254,30.5
47.0,19.0,88.29661016949153,22.46101694915254,33.7
47.0,20.0,88.30169491525425,22.46101694915254,35.4
47.0,21.0,88.30677966101695,22.46101694915254,36.0
47.0,22.0,88.31186440677966,22.46101694915254,35.3
47.0,23.0,88.31694915254238,22.46101694915254,34.6
47.0,24.0,88.32203389830508,22.46101694915254,34.2
47.0,25.0,88.3271186440678,22.46101694915254,34.6
47.0,26.0,88.33220338983051,22.46101694915254,34.5
47.0,27.0,88.33728813559323,22.46101694915254,34.2
47.0,28.0,88.34237288135593,22.46101694915254,34.0
47.0,29.0,88.34745762711864,22.46101694915254,35.2
47.0,30.0,88.35254237288136,22.46101694915254,36.7
47.0,31.0,88.35762711864407,22.46101694915254,36.3
47.0,32.0,88.36271186440678,22.46101694915254,37.2
47.0,33.0,88.36779661016949,22.46101694915254,35.4
47.0,34.0,88.37288135593221,22.46101694915254,36.1
47.0,35.0,88.37796610169492,22.46101694915254,36.4
47.0,36.0,88.38305084745762,22.46101694915254,37.1
47.0,37.0,88.38813559322034,22.46101694915254,35.9
47.0,38.0,88.39322033898306,22.46101694915254,35.5
47.0,39.0,88.39830508474576,22.46101694915254,36.0
47.0,40.0,88.40338983050847,22.46101694915254,35.0
47.0,41.0,88.40847457627119,22.46101694915254,35.0
47.0,42.0,88.4135593220339,22.46101694915254,36.5
47.0,43.0,88.4186440677966,22.46101694915254,35.6
47.0,44.0,88.42372881355932,22.46101694915254,34.5
47.0,45.0,88.42881355932204,22.46101694915254,33.8
47.0,46.0,88.43389830508475,22.46101694915254,34.7
47.0,47.0,88.43898305084745,22.46101694915254,35.0
47.0,48.0,88.44406779661017,22.46101694915254,34.4
47.0,49.0,88.44915254237289,22.46101694915254,37.2
47.0,50.0,88.45423728813559,22.46101694915254,35.6
47.0,51.0,88.4593220338983,22.46101694915254,35.3
47.0,52.0,88.46440677966102,22.46101694915254,34.7
47.0,53.0,88.46949152542373,22.46101694915254,32.0
47.0,54.0,88.47457627118644,22.46101694915254,35.7
47.0,55.0,88.47966101694915,22.46101694915254,32.9
47.0,56.0,88.48474576271187,22.46101694915254,31.4
47.0,57.0,88.48983050847458,22.46101694915254,31.2
47.0,58.0,88.49491525423728,22.46101694915254,31.8
47.0,59.0,88.5,22.46101694915254,32.1
48.0,0.0,88.2,22.45593220338983,33.0
48.0,1.0,88.20508474576272,22.45593220338983,32.6
48.0,2.0,88.21016949152542,22.45593220338983,32.4
48.0,3.0,88.21525423728814,22.45593220338983,32.5
48.0,4.0,88.22033898305085,22.45593220338983,31.8
48.0,5.0,88.22542372881357,22.45593220338983,32.8
48.0,6.0,88.23050847457627,22.45593220338983,32.2
48.0,7.0,88.23559322033898,22.45593220338983,33.7
48.0,8.0,88.2406779661017,22.45593220338983,32.0
48.0,9.0,88.24576271186442,22.45593220338983,33.1
48.0,10.0,88.25084745762712,22.45593220338983,32.1
48.0,11.0,88.25593220338983,22.45593220338983,32.2
48.0,12.0,88.26101694915255,22.45593220338983,31.9
48.0,13.0,88.26610169491525,22.45593220338983,32.0
48.0,14.0,88.27118644067797,22.45593220338983,31.9
48.0,15.0,88.27627118644068,22.45593220338983,32.4
48.0,16.0,88.2813559322034,22.45593220338983,33.1
48.0,17.0,88.2864406779661,22.45593220338983,33.3
48.0,18.0,88.29152542372881,22.45593220338983,32.7
48.0,19.0,88.29661016949153,22.45593220338983,34.1
48.0,20.0,88.30169491525425,22.45593220338983,33.3
48.0,21.0,88.30677966101695,22.45593220338983,36.2
48.0,22.0,88.31186440677966,22.45593220338983,34.1
48.0,23.0,88.31694915254238,22.45593220338983,33.0
48.0,24.0,88.32203389830508,22.45593220338983,33.7
48.0,25.0,88.3271186440678,22.45593220338983,34.4
48.0,26.0,88.33220338983051,22.45593220338983,33.9
48.0,27.0,88.33728813559323,22.45593220338983,31.2
48.0,28.0,88.34237288135593,22.45593220338983,32.0
48.0,29.0,88.34745762711864,22.45593220338983,35.4
48.0,30.0,88.35254237288136,22.45593220338983,36.6
48.0,31.0,88.35762711864407,22.45593220338983,35.8
48.0,32.0,88.36271186440678,22.45593220338983,35.1
48.0,33.0,88.36779661016949,22.45593220338983,38.1
48.0,34.0,88.37288135593221,22.45593220338983,36.2
48.0,35.0,88.37796610169492,22.45593220338983,37.0
48.0,36.0,88.38305084745762,22.45593220338983,36.3
48.0,37.0,88.38813559322034,22.45593220338983,36.5
48.0,38.0,88.39322033898306,22.45593220338983,35.5
48.0,39.0,88.39830508474576,22.45593220338983,34.5
48.0,40.0,88.40338983050847,22.45593220338983,34.9
48.0,41.0,88.40847457627119,22.45593220338983,34.3
48.0,42.0,88.4135593220339,22.45593220338983,33.9
48.0,43.0,88.4186440677966,22.45593220338983,34.4
48.0,44.0,88.42372881355932,22.45593220338983,34.7
48.0,45.0,88.42881355932204,22.45593220338983,35.0
48.0,46.0,88.43389830508475,22.45593220338983,35.8
48.0,47.0,88.43898305084745,22.45593220338983,35.3
48.0,48.0,88.44406779661017,22.45593220338983,35.7
48.0,49.0,88.44915254237289,22.45593220338983,38.5
48.0,50.0,88.45423728813559,22.45593220338983,36.7
48.0,51.0,88.4593220338983,22.45593220338983,35.4
48.0,52.0,88.46440677966102,22.45593220338983,33.9
48.0,53.0,88.46949152542373,22.45593220338983,35.0
48.0,54.0,88.47457627118644,22.45593220338983,33.9
48.0,55.0,88.47966101694915,22.45593220338983,32.2
48.0,56.0,88.48474576271187,22.45593220338983,31.6
48.0,57.0,88.48983050847458,22.45593220338983,32.9
48.0,58.0,88.49491525423728,22.45593220338983,33.3
48.0,59.0,88.5,22.45593220338983,33.2
49.0,0.0,88.2,22.450847457627116,32.6
49.0,1.0,88.20508474576272,22.450847457627116,32.7
49.0,2.0,88.21016949152542,22.450847457627116,32.0
49.0,3.0,88.21525423728814,22.450847457627116,33.0
49.0,4.0,88.22033898305085,22.450847457627116,32.1
49.0,5.0,88.22542372881357,22.450847457627116,32.2
49.0,6.0,88.23050847457627,22.450847457627116,32.8
49.0,7.0,88.23559322033898,22.450847457627116,35.4
49.0,8.0,88.2406779661017,22.450847457627116,32.7
49.0,9.0,88.24576271186442,22.450847457627116,32.4
49.0,10.0,88.25084745762712,22.450847457627116,32.4
49.0,11.0,88.25593220338983,22.450847457627116,31.2
49.0,12.0,88.26101694915255,22.450847457627116,33.9
49.0,13.0,88.26610169491525,22.450847457627116,32.6
49.0,14.0,88.27118644067797,22.450847457627116,32.5
49.0,15.0,88.27627118644068,22.450847457627116,33.9
49.0,16.0,88.2813559322034,22.450847457627116,35.8
49.0,17.0,88.2864406779661,22.450847457627116,34.0
49.0,18.0,88.29152542372881,22.450847457627116,35.9
49.0,19.0,88.29661016949153,22.450847457627116,33.3
49.0,20.0,88.30169491525425,22.450847457627116,36.3
49.0,21.0,88.30677966101695,22.450847457627116,35.1
49.0,22.0,88.31186440677966,22.450847457627116,33.1
49.0,23.0,88.31694915254238,22.450847457627116,32.9
49.0,24.0,88.32203389830508,22.450847457627116,32.2
49.0,25.0,88.3271186440678,22.450847457627116,31.2
49.0,26.0,88.33220338983051,22.450847457627116,32.7
49.0,27.0,88.33728813559323,22.450847457627116,34.8
49.0,28.0,88.34237288135593,22.450847457627116,33.7
49.0,29.0,88.34745762711864,22.450847457627116,33.5
49.0,30.0,88.35254237288136,22.450847457627116,35.3
49.0,31.0,88.35762711864407,22.450847457627116,34.6
49.0,32.0,88.36271186440678,22.450847457627116,35.4
49.0,33.0,88.36779661016949,22.450847457627116,34.2
49.0,34.0,88.37288135593221,22.450847457627116,36.5
49.0,35.0,88.37796610169492,22.450847457627116,34.7
49.0,36.0,88.38305084745762,22.450847457627116,38.0
49.0,37.0,88.38813559322034,22.450847457627116,37.1
49.0,38.0,88.39322033898306,22.450847457627116,37.2
49.0,39.0,88.39830508474576,22.450847457627116,32.9
49.0,40.0,88.40338983050847,22.450847457627116,33.0
49.0,41.0,88.40847457627119,22.450847457627116,33.4
49.0,42.0,88.4135593220339,22.450847457627116,32.7
49.0,43.0,88.4186440677966,22.450847457627116,34.7
49.0,44.0,88.42372881355932,22.450847457627116,36.5
49.0,45.0,88.42881355932204,22.450847457627116,35.1
49.0,46.0,88.43389830508475,22.450847457627116,36.1
49.0,47.0,88.43898305084745,22.450847457627116,35.1
49.0,48.0,88.44406779661017,22.450847457627116,34.8
49.0,49.0,88.44915254237289,22.450847457627116,36.8
49.0,50.0,88.45423728813559,22.450847457627116,35.4
49.0,51.0,88.4593220338983,22.450847457627116,34.8
49.0,52.0,88.46440677966102,22.450847457627116,37.0
49.0,53.0,88.46949152542373,22.450847457627116,38.1
49.0,54.0,88.47457627118644,22.450847457627116,35.9
49.0,55.0,88.47966101694915,22.450847457627116,33.9
49.0,56.0,88.48474576271187,22.450847457627116,33.0
49.0,57.0,88.48983050847458,22.450847457627116,32.6
49.0,58.0,88.49491525423728,22.450847457627116,32.6
49.0,59.0,88.5,22.450847457627116,33.3
50.0,0.0,88.2,22.445762711864404,32.0
50.0,1.0,88.20508474576272,22.445762711864404,32.7
50.0,2.0,88.21016949152542,22.445762711864404,32.8
50.0,3.0,88.21525423728814,22.445762711864404,32.3
50.0,4.0,88.22033898305085,22.445762711864404,33.2
50.0,5.0,88.22542372881357,22.445762711864404,33.3
50.0,6.0,88.23050847457627,22.445762711864404,32.2
50.0,7.0,88.23559322033898,22.445762711864404,33.1
50.0,8.0,88.2406779661017,22.445762711864404,33.3
50.0,9.0,88.24576271186442,22.445762711864404,33.0
50.0,10.0,88.25084745762712,22.445762711864404,33.5
50.0,11.0,88.25593220338983,22.445762711864404,32.3
50.0,12.0,88.26101694915255,22.445762711864404,33.6
50.0,13.0,88.26610169491525,22.445762711864404,32.3
50.0,14.0,88.27118644067797,22.445762711864404,32.3
50.0,15.0,88.27627118644068,22.445762711864404,32.9
50.0,16.0,88.2813559322034,22.445762711864404,33.3
50.0,17.0,88.2864406779661,22.445762711864404,36.9
50.0,18.0,88.29152542372881,22.445762711864404,32.2
50.0,19.0,88.29661016949153,22.445762711864404,36.0
50.0,20.0,88.30169491525425,22.445762711864404,32.1
50.0,21.0,88.30677966101695,22.445762711864404,33.2
50.0,22.0,88.31186440677966,22.445762711864404,32.3
50.0,23.0,88.31694915254238,22.445762711864404,32.6
50.0,24.0,88.32203389830508,22.445762711864404,31.4
50.0,25.0,88.3271186440678,22.445762711864404,31.1
50.0,26.0,88.33220338983051,22.445762711864404,33.0
50.0,27.0,88.33728813559323,22.445762711864404,32.3
50.0,28.0,88.34237288135593,22.445762711864404,30.9
50.0,29.0,88.34745762711864,22.445762711864404,31.5
50.0,30.0,88.35254237288136,22.445762711864404,33.8
50.0,31.0,88.35762711864407,22.445762711864404,34.8
50.0,32.0,88.36271186440678,22.445762711864404,34.6
50.0,33.0,88.36779661016949,22.445762711864404,34.6
50.0,34.0,88.37288135593221,22.445762711864404,34.4
50.0,35.0,88.37796610169492,22.445762711864404,34.3
50.0,36.0,88.38305084745762,22.445762711864404,35.2
50.0,37.0,88.38813559322034,22.445762711864404,35.3
50.0,38.0,88.39322033898306,22.445762711864404,35.5
50.0,39.0,88.39830508474576,22.445762711864404,36.9
50.0,40.0,88.40338983050847,22.445762711864404,35.0
50.0,41.0,88.40847457627119,22.445762711864404,34.6
50.0,42.0,88.4135593220339,22.445762711864404,33.3
50.0,43.0,88.4186440677966,22.445762711864404,34.5
50.0,44.0,88.42372881355932,22.445762711864404,33.7
50.0,45.0,88.42881355932204,22.445762711864404,37.3
50.0,46.0,88.43389830508475,22.445762711864404,37.7
50.0,47.0,88.43898305084745,22.445762711864404,34.8
50.0,48.0,88.44406779661017,22.445762711864404,33.9
50.0,49.0,88.44915254237289,22.445762711864404,33.2
50.0,50.0,88.45423728813559,22.445762711864404,33.7
50.0,51.0,88.4593220338983,22.445762711864404,35.1
50.0,52.0,88.46440677966102,22.445762711864404,36.2
50.0,53.0,88.46949152542373,22.445762711864404,37.0
50.0,54.0,88.47457627118644,22.445762711864404,36.7
50.0,55.0,88.47966101694915,22.445762711864404,36.1
50.0,56.0,88.48474576271187,22.445762711864404,32.5
50.0,57.0,88.48983050847458,22.445762711864404,33.2
50.0,58.0,88.49491525423728,22.445762711864404,33.5
50.0,59.0,88.5,22.445762711864404,33.2
51.0,0.0,88.2,22.440677966101692,32.7
51.0,1.0,88.20508474576272,22.440677966101692,32.1
51.0,2.0,88.21016949152542,22.440677966101692,33.1
51.0,3.0,88.21525423728814,22.440677966101692,32.4
51.0,4.0,88.22033898305085,22.440677966101692,33.0
51.0,5.0,88.22542372881357,22.440677966101692,32.9
51.0,6.0,88.23050847457627,22.440677966101692,33.4
51.0,7.0,88.23559322033898,22.440677966101692,32.7
51.0,8.0,88.2406779661017,22.440677966101692,33.0
51.0,9.0,88.24576271186442,22.440677966101692,33.5
51.0,10.0,88.25084745762712,22.440677966101692,35.4
51.0,11.0,88.25593220338983,22.440677966101692,35.6
51.0,12.0,88.26101694915255,22.440677966101692,32.4
51.0,13.0,88.26610169491525,22.440677966101692,32.4
51.0,14.0,88.27118644067797,22.440677966101692,31.7
51.0,15.0,88.27627118644068,22.440677966101692,31.8
51.0,16.0,88.2813559322034,22.440677966101692,33.8
51.0,17.0,88.2864406779661,22.440677966101692,33.3
51.0,18.0,88.29152542372881,22.440677966101692,35.6
51.0,19.0,88.29661016949153,22.440677966101692,38.3
51.0,20.0,88.30169491525425,22.440677966101692,33.4
51.0,21.0,88.30677966101695,22.440677966101692,33.2
51.0,22.0,88.31186440677966,22.440677966101692,31.3
51.0,23.0,88.31694915254238,22.440677966101692,31.5
51.0,24.0,88.32203389830508,22.440677966101692,31.7
51.0,25.0,88.3271186440678,22.440677966101692,31.4
51.0,26.0,88.33220338983051,22.440677966101692,33.6
51.0,27.0,88.33728813559323,22.440677966101692,33.2
51.0,28.0,88.34237288135593,22.440677966101692,31.2
51.0,29.0,88.34745762711864,22.440677966101692,33.4
51.0,30.0,88.35254237288136,22.440677966101692,32.2
51.0,31.0,88.35762711864407,22.440677966101692,33.1
51.0,32.0,88.36271186440678,22.440677966101692,33.0
51.0,33.0,88.36779661016949,22.440677966101692,33.3
51.0,34.0,88.37288135593221,22.440677966101692,32.7
51.0,35.0,88.37796610169492,22.440677966101692,34.3
51.0,36.0,88.38305084745762,22.440677966101692,34.8
51.0,37.0,88.38813559322034,22.440677966101692,33.5
51.0,38.0,88.39322033898306,22.440677966101692,33.8
51.0,39.0,88.39830508474576,22.440677966101692,32.9
51.0,40.0,88.40338983050847,22.440677966101692,33.7
51.0,41.0,88.40847457627119,22.440677966101692,33.5
51.0,42.0,88.4135593220339,22.440677966101692,34.0
51.0,43.0,88.4186440677966,22.440677966101692,34.2
51.0,44.0,88.42372881355932,22.440677966101692,35.8
51.0,45.0,88.42881355932204,22.440677966101692,38.0
51.0,46.0,88.43389830508475,22.440677966101692,35.5
51.0,47.0,88.43898305084745,22.440677966101692,37.5
51.0,48.0,88.44406779661017,22.440677966101692,36.6
51.0,49.0,88.44915254237289,22.440677966101692,35.8
51.0,50.0,88.45423728813559,22.440677966101692,34.9
51.0,51.0,88.4593220338983,22.440677966101692,34.8
51.0,52.0,88.46440677966102,22.440677966101692,35.9
51.0,53.0,88.46949152542373,22.440677966101692,35.8
51.0,54.0,88.47457627118644,22.440677966101692,35.3
51.0,55.0,88.47966101694915,22.440677966101692,33.6
51.0,56.0,88.48474576271187,22.440677966101692,32.2
51.0,57.0,88.48983050847458,22.440677966101692,33.0
51.0,58.0,88.49491525423728,22.440677966101692,31.8
51.0,59.0,88.5,22.440677966101692,32.1
52.0,0.0,88.2,22.435593220338983,32.5
52.0,1.0,88.20508474576272,22.435593220338983,32.2
52.0,2.0,88.21016949152542,22.435593220338983,32.6
52.0,3.0,88.21525423728814,22.435593220338983,33.5
52.0,4.0,88.22033898305085,22.435593220338983,33.6
52.0,5.0,88.22542372881357,22.435593220338983,33.4
52.0,6.0,88.23050847457627,22.435593220338983,33.1
52.0,7.0,88.23559322033898,22.435593220338983,32.6
52.0,8.0,88.2406779661017,22.435593220338983,33.9
52.0,9.0,88.24576271186442,22.435593220338983,33.1
52.0,10.0,88.25084745762712,22.435593220338983,33.7
52.0,11.0,88.25593220338983,22.435593220338983,34.3
52.0,12.0,88.26101694915255,22.435593220338983,33.7
52.0,13.0,88.26610169491525,22.435593220338983,32.0
52.0,14.0,88.27118644067797,22.435593220338983,32.5
52.0,15.0,88.27627118644068,22.435593220338983,33.2
52.0,16.0,88.2813559322034,22.435593220338983,33.0
52.0,17.0,88.2864406779661,22.435593220338983,34.0
52.0,18.0,88.29152542372881,22.435593220338983,35.1
52.0,19.0,88.29661016949153,22.435593220338983,33.2
52.0,20.0,88.30169491525425,22.435593220338983,31.8
52.0,21.0,88.30677966101695,22.435593220338983,33.2
52.0,22.0,88.31186440677966,22.435593220338983,31.5
52.0,23.0,88.31694915254238,22.435593220338983,31.0
52.0,24.0,88.32203389830508,22.435593220338983,30.6
52.0,25.0,88.3271186440678,22.435593220338983,31.1
52.0,26.0,88.33220338983051,22.435593220338983,30.6
52.0,27.0,88.33728813559323,22.435593220338983,32.8
52.0,28.0,88.34237288135593,22.435593220338983,31.1
52.0,29.0,88.34745762711864,22.435593220338983,31.5
52.0,30.0,88.35254237288136,22.435593220338983,32.1
52.0,31.0,88.35762711864407,22.435593220338983,33.4
52.0,32.0,88.36271186440678,22.435593220338983,31.6
52.0,33.0,88.36779661016949,22.435593220338983,33.9
52.0,34.0,88.37288135593221,22.435593220338983,33.7
52.0,35.0,88.37796610169492,22.435593220338983,33.9
52.0,36.0,88.38305084745762,22.435593220338983,33.7
52.0,37.0,88.38813559322034,22.435593220338983,35.5
52.0,38.0,88.39322033898306,22.435593220338983,34.0
52.0,39.0,88.39830508474576,22.435593220338983,33.7
52.0,40.0,88.40338983050847,22.435593220338983,35.3
52.0,41.0,88.40847457627119,22.435593220338983,34.0
52.0,42.0,88.4135593220339,22.435593220338983,33.9
52.0,43.0,88.4186440677966,22.435593220338983,33.7
52.0,44.0,88.42372881355932,22.435593220338983,34.3
52.0,45.0,88.42881355932204,22.435593220338983,34.4
52.0,46.0,88.43389830508475,22.435593220338983,37.3
52.0,47.0,88.43898305084745,22.435593220338983,35.7
52.0,48.0,88.44406779661017,22.435593220338983,36.2
52.0,49.0,88.44915254237289,22.435593220338983,34.3
52.0,50.0,88.45423728813559,22.435593220338983,35.6
52.0,51.0,88.4593220338983,22.435593220338983,34.1
52.0,52.0,88.46440677966102,22.435593220338983,35.6
52.0,53.0,88.46949152542373,22.435593220338983,34.0
52.0,54.0,88.47457627118644,22.435593220338983,34.4
52.0,55.0,88.47966101694915,22.435593220338983,34.8
52.0,56.0,88.48474576271187,22.435593220338983,33.2
52.0,57.0,88.48983050847458,22.435593220338983,34.7
52.0,58.0,88.49491525423728,22.435593220338983,32.8
52.0,59.0,88.5,22.435593220338983,35.0
53.0,0.0,88.2,22.43050847457627,33.0
53.0,1.0,88.20508474576272,22.43050847457627,33.7
53.0,2.0,88.21016949152542,22.43050847457627,34.6
53.0,3.0,88.21525423728814,22.43050847457627,33.3
53.0,4.0,88.22033898305085,22.43050847457627,32.5
53.0,5.0,88.22542372881357,22.43050847457627,33.5
53.0,6.0,88.23050847457627,22.43050847457627,33.2
53.0,7.0,88.23559322033898,22.43050847457627,33.4
53.0,8.0,88.2406779661017,22.43050847457627,33.2
53.0,9.0,88.24576271186442,22.43050847457627,33.0
53.0,10.0,88.25084745762712,22.43050847457627,34.8
53.0,11.0,88.25593220338983,22.43050847457627,32.7
53.0,12.0,88.26101694915255,22.43050847457627,33.8
53.0,13.0,88.26610169491525,22.43050847457627,34.1
53.0,14.0,88.27118644067797,22.43050847457627,34.9
53.0,15.0,88.27627118644068,22.43050847457627,33.4
53.0,16.0,88.2813559322034,22.43050847457627,34.3
53.0,17.0,88.2864406779661,22.43050847457627,32.0
53.0,18.0,88.29152542372881,22.43050847457627,32.8
53.0,19.0,88.29661016949153,22.43050847457627,32.9
